commodity,year,avg_price,prev_year_price,pct_change
Tea (black),2021,277.2082539682539,223.14470674486807,24.228021364270706
Tea (black),2022,278.2374757952973,277.2082539682539,0.37128109005053417
Tea (black),2023,276.5459148446492,278.2374757952973,-0.6079558283128713
Tea (black),2024,284.654,276.5459148446492,2.9319128289801557
Tomatoes,2012,23.028078291814946,NULL,NULL
Tomatoes,2013,27.939770114942544,23.028078291814946,21.32914332184375
Tomatoes,2014,25.96705357142855,27.939770114942544,-7.060604061516451
Tomatoes,2015,27.983623481781382,25.96705357142855,7.7658788079509184
Tomatoes,2016,26.97228105906314,27.983623481781382,-3.6140509944206247
Tomatoes,2017,34.185104602510485,26.97228105906314,26.74161494777883
Tomatoes,2018,22.84,34.185104602510485,-33.18727479241741
Tomatoes,2019,35.9178136200717,22.84,57.25837837159238
Tomatoes,2020,35.28382550335568,35.9178136200717,-1.7651077635798287
Tomatoes,2021,30.95623846153845,35.28382550335568,-12.265073245546041
Tomatoes,2022,35.65923289564614,30.95623846153845,15.192396324091254
Tomatoes,2023,36.04178529754957,35.65923289564614,1.0728004245715002
Tomatoes,2024,29.73,36.04178529754957,-17.512410235623655
Wheat,1994,6.036224489795919,NULL,NULL
Wheat,1995,5.814285714285712,6.036224489795919,-3.6767813371651212
Wheat,1996,7.372727272727272,5.814285714285712,26.80366316729956
Wheat,1997,8.405319148936169,7.372727272727272,14.00556182280871
Wheat,1998,8.34803149606299,8.405319148936169,-0.6815642792151322
Wheat,1999,8.379702970297027,8.34803149606299,0.37938853308079673
Wheat,2000,78.030487804878,8.379702970297027,831.1844116846082
Wheat,2001,152.28186813186815,78.030487804878,95.15688343851207
Wheat,2002,101.06462585034014,152.28186813186815,-33.633184902339494
Wheat,2003,91.37,101.06462585034014,-9.592501598626859
Wheat,2004,75.7378205128205,91.37,-17.108656547203125
Wheat,2005,59.2904255319149,75.7378205128205,-21.71622429790078
Wheat,2006,12.284496124031007,59.2904255319149,-79.28080965211069
Wheat,2007,13.250775193798448,12.284496124031007,7.865842115226856
Wheat,2008,14.002338709677417,13.250775193798448,5.671845645911429
Wheat,2009,15.295121951219512,14.002338709677417,9.232623694844742
Wheat,2010,16.562631578947368,15.295121951219512,8.287018774811369
Wheat,2011,16.32370967741936,16.562631578947368,-1.4425358699139383
Wheat,2012,17.500651041666664,16.32370967741936,7.210011618102791
Wheat,2013,20.508021108179413,17.500651041666664,17.184332510559813
Wheat,2014,21.521600000000003,20.508021108179413,4.942353464890545
Wheat,2015,21.919266666666672,21.521600000000003,1.847756052833755
Wheat,2016,23.333496659242766,21.919266666666672,6.451995014626824
Wheat,2017,24.31832151300235,23.333496659242766,4.220648401487991
Wheat,2018,24.646246851385406,24.31832151300235,1.348470280762282
Wheat,2019,27.1574613003096,24.646246851385406,10.18903390875935
Wheat,2020,28.086129568106305,27.1574613003096,3.419569515454373
Wheat,2021,27.69022277227723,28.086129568106305,-1.4096167820811194
Wheat,2022,30.223091458805783,27.69022277227723,9.147158935335103
Wheat,2023,33.16555410691002,30.223091458805783,9.735809627929129
Wheat,2024,33.986666666666665,33.16555410691002,2.4757993100605664
Wheat flour,2010,18.55861111111111,NULL,NULL
Wheat flour,2011,19.417948717948715,18.55861111111111,4.63039826468004
Wheat flour,2012,19.25392473118279,19.417948717948715,-0.8447029557468797
Wheat flour,2013,22.33985355648535,19.25392473118279,16.02753136509738
Wheat flour,2014,23.46098562628337,22.33985355648535,5.018529181327377
Wheat flour,2015,24.162752941176468,23.46098562628337,2.9912098582376094
Wheat flour,2016,24.866679245283027,24.162752941176468,2.913270295898187
Wheat flour,2017,26.513599257884966,24.866679245283027,6.6229993814487464
Wheat flour,2018,26.57232793522267,26.513599257884966,0.2215039790202719
Wheat flour,2019,28.22289473684212,26.57232793522267,6.211600299541539
Wheat flour,2020,30.32525679758307,28.22289473684212,7.449136881046179
Wheat flour,2021,30.879548387096754,30.32525679758307,1.8278215852004336
Wheat flour,2022,33.904557692307684,30.879548387096754,9.79615785597095
Wheat flour,2023,37.85726877040265,33.904557692307684,11.658347275805227
Wheat flour,2024,39.432,37.85726877040265,4.159653563884412
