city,commodity,city_avg_price,national_avg_price
Amritsar,Sugar,38.047256637168154,35.127862856115755
Banka,Sugar,38.00379310344828,35.127862856115755
Ranchi,Sugar,37.89058441558443,35.127862856115755
Dehra Dun,Sugar,37.78116788321167,35.127862856115755
Mandi,Sugar,37.751696428571414,35.127862856115755
North Goa,Sugar,37.70607142857144,35.127862856115755
Kota,Sugar,37.702560000000005,35.127862856115755
Krishna,Sugar,37.60187500000001,35.127862856115755
Kanpur,Sugar,37.438658536585365,35.127862856115755
Valsad,Sugar,37.32928571428571,35.127862856115755
Puducherry,Sugar,37.13796874999999,35.127862856115755
Karnal,Sugar,37.126603773584904,35.127862856115755
Bid,Sugar,37.091491228070176,35.127862856115755
Chandigarh,Sugar,37.08225225225226,35.127862856115755
Ludhiana,Sugar,36.965567010309286,35.127862856115755
Tiruchchirappalli,Sugar,36.96298076923077,35.127862856115755
Jodhpur,Sugar,36.854433962264146,35.127862856115755
Amravati,Sugar,36.70024390243903,35.127862856115755
Hisar,Sugar,36.690410958904096,35.127862856115755
Dindigul,Sugar,36.629837398373986,35.127862856115755
Adilabad,Sugar,36.48,35.127862856115755
Agra,Sugar,36.34349315068492,35.127862856115755
Indore,Sugar,36.13864661654135,35.127862856115755
Dharwad,Sugar,36.05764705882352,35.127862856115755
Rajkot,Sugar,35.61142857142858,35.127862856115755
Aizawl,Sugar,34.2178125,35.127862856115755
West Tripura,Sugar,32.35733668341709,35.127862856115755
East Khasi Hills,Sugar,30.785483870967735,35.127862856115755
Shimla,Sugar,29.62359504132232,35.127862856115755
Kamrup,Sugar,29.47549645390071,35.127862856115755
Patna,Sugar,29.24795580110497,35.127862856115755
Kolkata,Sugar,29.24650943396226,35.127862856115755
Bikaner,Sugar,29.09816993464052,35.127862856115755
Bangalore Urban,Sugar,28.909521912350595,35.127862856115755
Khordha,Sugar,28.715058823529407,35.127862856115755
Mumbai City,Sugar,28.663135593220346,35.127862856115755
Thiruvananthapuram,Sugar,28.271917808219182,35.127862856115755
Lucknow,Sugar,28.184232558139534,35.127862856115755
Delhi,Sugar,27.90912408759125,35.127862856115755
Bhopal,Sugar,27.540975609756092,35.127862856115755
Chennai,Sugar,27.4589090909091,35.127862856115755
Ahmadabad,Sugar,27.319370370370365,35.127862856115755
Hyderabad,Sugar,27.002965517241385,35.127862856115755
Aizawl,Sugar (jaggery/gur),115.36999999999999,47.556474852741395
West Garo Hills,Sugar (jaggery/gur),82.48441176470588,47.556474852741395
Darrang,Sugar (jaggery/gur),70.335,47.556474852741395
West Imphal,Sugar (jaggery/gur),69.95705882352941,47.556474852741395
Andaman Islands,Sugar (jaggery/gur),67.0477570093458,47.556474852741395
Jaintia Hills,Sugar (jaggery/gur),66.2332258064516,47.556474852741395
Mysore,Sugar (jaggery/gur),61.73000000000001,47.556474852741395
Dimapur,Sugar (jaggery/gur),61.68056338028168,47.556474852741395
East Khasi Hills,Sugar (jaggery/gur),61.410697674418614,47.556474852741395
Thiruvananthapuram,Sugar (jaggery/gur),60.55987012987013,47.556474852741395
Thrissur,Sugar (jaggery/gur),60.30500000000001,47.556474852741395
Mumbai City,Sugar (jaggery/gur),59.16187499999999,47.556474852741395
East,Sugar (jaggery/gur),58.88272727272727,47.556474852741395
Chennai,Sugar (jaggery/gur),58.4695652173913,47.556474852741395
Mahbubnagar,Sugar (jaggery/gur),58.178823529411765,47.556474852741395
Warangal,Sugar (jaggery/gur),58.10823529411765,47.556474852741395
Raigarh,Sugar (jaggery/gur),57.90375,47.556474852741395
Udaipur,Sugar (jaggery/gur),57.33647058823529,47.556474852741395
Ernakulam,Sugar (jaggery/gur),57.24414285714285,47.556474852741395
Chittoor,Sugar (jaggery/gur),56.67088235294117,47.556474852741395
Nalgonda,Sugar (jaggery/gur),56.100370370370364,47.556474852741395
Kozhikode,Sugar (jaggery/gur),55.311406250000005,47.556474852741395
Bangalore Rural,Sugar (jaggery/gur),55.305,47.556474852741395
Coimbatore,Sugar (jaggery/gur),55.14176470588236,47.556474852741395
Adilabad,Sugar (jaggery/gur),55.07928571428572,47.556474852741395
Dantewada,Sugar (jaggery/gur),55.02578947368421,47.556474852741395
Kurnool,Sugar (jaggery/gur),54.76866666666667,47.556474852741395
West Midnapore,Sugar (jaggery/gur),54.21787878787878,47.556474852741395
Dakshin Kannad,Sugar (jaggery/gur),54.093529411764706,47.556474852741395
Belgaum,Sugar (jaggery/gur),53.85249999999999,47.556474852741395
North Goa,Sugar (jaggery/gur),53.73526315789472,47.556474852741395
Bangalore Urban,Sugar (jaggery/gur),53.630694444444444,47.556474852741395
Saharsa,Sugar (jaggery/gur),53.2105,47.556474852741395
Mirzapur,Sugar (jaggery/gur),53.09466666666666,47.556474852741395
Vellore,Sugar (jaggery/gur),53.05727272727273,47.556474852741395
Karimnagar,Sugar (jaggery/gur),52.696176470588235,47.556474852741395
Dindigul,Sugar (jaggery/gur),52.56000000000002,47.556474852741395
Tiruchchirappalli,Sugar (jaggery/gur),51.96691489361704,47.556474852741395
Vishakhapatnam,Sugar (jaggery/gur),51.910588235294135,47.556474852741395
Mayurbhanj,Sugar (jaggery/gur),51.9073076923077,47.556474852741395
Baleshwar,Sugar (jaggery/gur),51.81807692307692,47.556474852741395
Cuddalore,Sugar (jaggery/gur),51.34794117647059,47.556474852741395
Davanagere,Sugar (jaggery/gur),51.151818181818186,47.556474852741395
Krishna,Sugar (jaggery/gur),50.83031914893616,47.556474852741395
Nashik,Sugar (jaggery/gur),50.806666666666665,47.556474852741395
Kachchh,Sugar (jaggery/gur),50.7515625,47.556474852741395
Valsad,Sugar (jaggery/gur),50.68266666666667,47.556474852741395
Wayanad,Sugar (jaggery/gur),50.645882352941186,47.556474852741395
Palakkad,Sugar (jaggery/gur),50.64,47.556474852741395
Delhi,Sugar (jaggery/gur),50.635,47.556474852741395
Jhabua,Sugar (jaggery/gur),50.426399999999994,47.556474852741395
West Tripura,Sugar (jaggery/gur),50.385425531914876,47.556474852741395
Puducherry,Sugar (jaggery/gur),50.318831168831174,47.556474852741395
Uttar Dinajpur,Sugar (jaggery/gur),50.26631578947369,47.556474852741395
Sahibganj,Sugar (jaggery/gur),49.9925,47.556474852741395
Dhenkanal,Sugar (jaggery/gur),49.35333333333333,47.556474852741395
Ahmadabad,Sugar (jaggery/gur),49.227340425531914,47.556474852741395
Birbhum,Sugar (jaggery/gur),49.16117647058823,47.556474852741395
Varanasi,Sugar (jaggery/gur),49.06127659574468,47.556474852741395
Maldah,Sugar (jaggery/gur),48.9970588235294,47.556474852741395
Thane,Sugar (jaggery/gur),48.905,47.556474852741395
Hyderabad,Sugar (jaggery/gur),48.8765,47.556474852741395
Tirunelveli Kattabo,Sugar (jaggery/gur),48.80515151515151,47.556474852741395
Jaipur,Sugar (jaggery/gur),48.495000000000005,47.556474852741395
Amritsar,Sugar (jaggery/gur),48.15491525423729,47.556474852741395
Tumkur,Sugar (jaggery/gur),47.98441860465116,47.556474852741395
Surat,Sugar (jaggery/gur),47.925000000000004,47.556474852741395
Madhubani,Sugar (jaggery/gur),47.5995652173913,47.556474852741395
Ramanathapuram,Sugar (jaggery/gur),47.44666666666667,47.556474852741395
Naini Tal,Sugar (jaggery/gur),47.049411764705894,47.556474852741395
Rajkot,Sugar (jaggery/gur),46.80578947368421,47.556474852741395
Dharmapuri,Sugar (jaggery/gur),46.79941176470589,47.556474852741395
Khordha,Sugar (jaggery/gur),46.71434210526317,47.556474852741395
Shimoga,Sugar (jaggery/gur),46.69142857142857,47.556474852741395
Kolkata,Sugar (jaggery/gur),46.59329787234042,47.556474852741395
Udham Singh Nagar,Sugar (jaggery/gur),46.238965517241375,47.556474852741395
Koraput,Sugar (jaggery/gur),45.87294117647058,47.556474852741395
Kaushambi,Sugar (jaggery/gur),45.872592592592596,47.556474852741395
Ganjam,Sugar (jaggery/gur),45.84678571428571,47.556474852741395
Cuttack,Sugar (jaggery/gur),45.54822580645162,47.556474852741395
Haridwar,Sugar (jaggery/gur),45.52058823529412,47.556474852741395
Panchkula,Sugar (jaggery/gur),45.494666666666674,47.556474852741395
Durg,Sugar (jaggery/gur),45.472647058823526,47.556474852741395
Darjiling,Sugar (jaggery/gur),45.46677966101694,47.556474852741395
Bijapur,Sugar (jaggery/gur),45.26148148148148,47.556474852741395
Bid,Sugar (jaggery/gur),45.19619047619048,47.556474852741395
Saharanpur,Sugar (jaggery/gur),45.146249999999995,47.556474852741395
Dhanbad,Sugar (jaggery/gur),45.1075,47.556474852741395
Ludhiana,Sugar (jaggery/gur),45.03076923076924,47.556474852741395
Narmada,Sugar (jaggery/gur),44.97588235294118,47.556474852741395
Rewa,Sugar (jaggery/gur),44.80095238095238,47.556474852741395
Bolangir,Sugar (jaggery/gur),44.788333333333334,47.556474852741395
Moradabad,Sugar (jaggery/gur),44.646470588235296,47.556474852741395
Dharwad,Sugar (jaggery/gur),44.53328358208954,47.556474852741395
Faizabad,Sugar (jaggery/gur),44.36772727272727,47.556474852741395
Meerut,Sugar (jaggery/gur),44.33882352941176,47.556474852741395
Rohtas,Sugar (jaggery/gur),44.24434782608695,47.556474852741395
Ujjain,Sugar (jaggery/gur),44.20545454545454,47.556474852741395
Kamrup,Sugar (jaggery/gur),44.180933333333336,47.556474852741395
Una,Sugar (jaggery/gur),44.08185185185185,47.556474852741395
Muzaffarpur,Sugar (jaggery/gur),43.586000000000006,47.556474852741395
Aligarh,Sugar (jaggery/gur),43.53347826086956,47.556474852741395
Katihar,Sugar (jaggery/gur),43.49142857142857,47.556474852741395
Kota,Sugar (jaggery/gur),43.34663043478262,47.556474852741395
Amravati,Sugar (jaggery/gur),43.34461538461538,47.556474852741395
Samastipur,Sugar (jaggery/gur),43.342173913043474,47.556474852741395
Saran,Sugar (jaggery/gur),43.28107142857143,47.556474852741395
Purba Champaran,Sugar (jaggery/gur),43.25599999999999,47.556474852741395
Lucknow,Sugar (jaggery/gur),43.18866666666667,47.556474852741395
Bathinda,Sugar (jaggery/gur),43.13287234042555,47.556474852741395
Nawada,Sugar (jaggery/gur),43.02826086956522,47.556474852741395
Solan,Sugar (jaggery/gur),42.874705882352934,47.556474852741395
Bareilly,Sugar (jaggery/gur),42.8455,47.556474852741395
Kangra,Sugar (jaggery/gur),42.717352941176465,47.556474852741395
Gulbarga,Sugar (jaggery/gur),42.69133333333333,47.556474852741395
Araria,Sugar (jaggery/gur),42.512173913043476,47.556474852741395
Munger,Sugar (jaggery/gur),42.45037037037037,47.556474852741395
Kanpur,Sugar (jaggery/gur),42.44234042553192,47.556474852741395
Darbhanga,Sugar (jaggery/gur),42.42558823529412,47.556474852741395
Gumla,Sugar (jaggery/gur),42.30142857142857,47.556474852741395
Morena,Sugar (jaggery/gur),42.285,47.556474852741395
Vadodara,Sugar (jaggery/gur),42.25157894736842,47.556474852741395
Gorakhpur,Sugar (jaggery/gur),42.20411764705883,47.556474852741395
Bharatpur,Sugar (jaggery/gur),42.166666666666664,47.556474852741395
Indore,Sugar (jaggery/gur),42.11755319148936,47.556474852741395
Ajmer,Sugar (jaggery/gur),42.099,47.556474852741395
Hoshangabad,Sugar (jaggery/gur),41.94904761904762,47.556474852741395
Bhopal,Sugar (jaggery/gur),41.92681818181817,47.556474852741395
Purnia,Sugar (jaggery/gur),41.897619047619045,47.556474852741395
Ranchi,Sugar (jaggery/gur),41.87965909090909,47.556474852741395
Shimla,Sugar (jaggery/gur),41.53084507042254,47.556474852741395
Purba Singhbhum,Sugar (jaggery/gur),41.39894736842105,47.556474852741395
Khagaria,Sugar (jaggery/gur),41.286521739130436,47.556474852741395
Gaya,Sugar (jaggery/gur),41.272413793103446,47.556474852741395
Puruliya,Sugar (jaggery/gur),41.10909090909091,47.556474852741395
Sundargarh,Sugar (jaggery/gur),40.80677419354839,47.556474852741395
Banka,Sugar (jaggery/gur),40.75577464788733,47.556474852741395
Bilaspur,Sugar (jaggery/gur),40.741612903225814,47.556474852741395
The Dangs,Sugar (jaggery/gur),40.71900000000001,47.556474852741395
Patna,Sugar (jaggery/gur),40.646744186046504,47.556474852741395
Shahdol,Sugar (jaggery/gur),40.42047619047619,47.556474852741395
Dehra Dun,Sugar (jaggery/gur),40.35380281690141,47.556474852741395
Lohardaga,Sugar (jaggery/gur),40.34400000000001,47.556474852741395
Karnal,Sugar (jaggery/gur),40.32308510638297,47.556474852741395
Gurgaon,Sugar (jaggery/gur),40.09661538461538,47.556474852741395
Chandigarh,Sugar (jaggery/gur),40.01974358974358,47.556474852741395
Chamba,Sugar (jaggery/gur),39.971333333333334,47.556474852741395
Sambalpur,Sugar (jaggery/gur),39.44347826086957,47.556474852741395
Bastar,Sugar (jaggery/gur),39.44235294117647,47.556474852741395
Jodhpur,Sugar (jaggery/gur),39.365,47.556474852741395
Jhansi,Sugar (jaggery/gur),39.10794117647058,47.556474852741395
Bokaro,Sugar (jaggery/gur),39.0,47.556474852741395
Sagar,Sugar (jaggery/gur),38.827941176470574,47.556474852741395
Simdega,Sugar (jaggery/gur),38.58833333333333,47.556474852741395
Gwalior,Sugar (jaggery/gur),38.4343661971831,47.556474852741395
Surguja,Sugar (jaggery/gur),38.14785714285714,47.556474852741395
Bikaner,Sugar (jaggery/gur),37.530573770491806,47.556474852741395
Mandi,Sugar (jaggery/gur),37.30173076923076,47.556474852741395
Kohima,Sugar (jaggery/gur),37.28,47.556474852741395
Pune,Sugar (jaggery/gur),37.09095238095239,47.556474852741395
Hisar,Sugar (jaggery/gur),36.91337837837838,47.556474852741395
Jabalpur,Sugar (jaggery/gur),36.36686274509804,47.556474852741395
Agra,Sugar (jaggery/gur),35.471063829787234,47.556474852741395
West Garo Hills,Tea (black),506.98275862068965,240.69386316064902
East,Tea (black),500.78799999999995,240.69386316064902
Dantewada,Tea (black),493.0254545454545,240.69386316064902
Mysore,Tea (black),452.1377777777777,240.69386316064902
The Dangs,Tea (black),445.9088888888889,240.69386316064902
Dhanbad,Tea (black),420.3557142857143,240.69386316064902
Kurnool,Tea (black),415.27700000000004,240.69386316064902
Sahibganj,Tea (black),397.27181818181816,240.69386316064902
Bolangir,Tea (black),397.145,240.69386316064902
Cuddalore,Tea (black),397.0,240.69386316064902
Rewa,Tea (black),373.2312,240.69386316064902
Katihar,Tea (black),369.5957142857143,240.69386316064902
Purnia,Tea (black),365.5441666666666,240.69386316064902
Bareilly,Tea (black),364.78882352941173,240.69386316064902
Jaintia Hills,Tea (black),353.26382352941175,240.69386316064902
Meerut,Tea (black),346.12105263157883,240.69386316064902
Khagaria,Tea (black),341.81000000000006,240.69386316064902
Hoshangabad,Tea (black),340.9403703703704,240.69386316064902
Kohima,Tea (black),332.3538461538462,240.69386316064902
Dakshin Kannad,Tea (black),331.9716666666666,240.69386316064902
Araria,Tea (black),330.6022222222222,240.69386316064902
Saharanpur,Tea (black),330.2778571428571,240.69386316064902
Gaya,Tea (black),329.47380952380956,240.69386316064902
Chittoor,Tea (black),329.36461538461543,240.69386316064902
Darrang,Tea (black),320.32,240.69386316064902
Narmada,Tea (black),313.97499999999997,240.69386316064902
Raigarh,Tea (black),308.854,240.69386316064902
Vadodara,Tea (black),306.0284210526316,240.69386316064902
Karimnagar,Tea (black),305.85852941176466,240.69386316064902
Ajmer,Tea (black),305.1416666666667,240.69386316064902
Bilaspur,Tea (black),302.42578947368423,240.69386316064902
Valsad,Tea (black),302.29333333333335,240.69386316064902
Muzaffarpur,Tea (black),299.73631578947357,240.69386316064902
Surat,Tea (black),297.11529411764707,240.69386316064902
Adilabad,Tea (black),296.3314814814815,240.69386316064902
Bijapur,Tea (black),295.34439999999995,240.69386316064902
Bangalore Urban,Tea (black),293.6822608695652,240.69386316064902
Munger,Tea (black),292.83625,240.69386316064902
Belgaum,Tea (black),290.9006896551724,240.69386316064902
Bangalore Rural,Tea (black),290.06399999999996,240.69386316064902
Bharatpur,Tea (black),288.9609090909091,240.69386316064902
Purba Champaran,Tea (black),288.51347826086953,240.69386316064902
Mahbubnagar,Tea (black),288.4702941176471,240.69386316064902
Jhabua,Tea (black),288.18571428571425,240.69386316064902
Maldah,Tea (black),284.63193548387096,240.69386316064902
Warangal,Tea (black),284.52074074074073,240.69386316064902
Vellore,Tea (black),283.2463333333333,240.69386316064902
Davanagere,Tea (black),282.6577272727273,240.69386316064902
Udaipur,Tea (black),281.3551724137931,240.69386316064902
Nashik,Tea (black),280.903125,240.69386316064902
Vishakhapatnam,Tea (black),279.82192307692316,240.69386316064902
Madhubani,Tea (black),279.50666666666666,240.69386316064902
Dhenkanal,Tea (black),277.70666666666665,240.69386316064902
Kachchh,Tea (black),277.56722222222226,240.69386316064902
Samastipur,Tea (black),276.56399999999996,240.69386316064902
Thane,Tea (black),276.4066666666667,240.69386316064902
Bastar,Tea (black),275.8705882352941,240.69386316064902
Tumkur,Tea (black),275.62036363636366,240.69386316064902
Surguja,Tea (black),273.95120000000003,240.69386316064902
Haridwar,Tea (black),273.05676470588236,240.69386316064902
Birbhum,Tea (black),272.75399999999996,240.69386316064902
Mumbai City,Tea (black),271.7594897959184,240.69386316064902
Andaman Islands,Tea (black),271.0917924528302,240.69386316064902
Lucknow,Tea (black),270.2965909090908,240.69386316064902
Aizawl,Tea (black),268.6525454545455,240.69386316064902
Dharwad,Tea (black),268.0501587301587,240.69386316064902
Puruliya,Tea (black),266.6305,240.69386316064902
Gumla,Tea (black),266.1533333333333,240.69386316064902
Puducherry,Tea (black),265.603813559322,240.69386316064902
West Imphal,Tea (black),263.995,240.69386316064902
Ranchi,Tea (black),263.0763636363636,240.69386316064902
Moradabad,Tea (black),262.75272727272727,240.69386316064902
Pune,Tea (black),261.2455,240.69386316064902
Ramanathapuram,Tea (black),259.63050000000004,240.69386316064902
Nalgonda,Tea (black),258.7496428571429,240.69386316064902
Ujjain,Tea (black),257.985,240.69386316064902
Thrissur,Tea (black),256.3624137931035,240.69386316064902
Dharmapuri,Tea (black),256.11642857142857,240.69386316064902
Durg,Tea (black),255.305,240.69386316064902
Kaushambi,Tea (black),254.49962962962962,240.69386316064902
Nawada,Tea (black),254.05923076923074,240.69386316064902
Uttar Dinajpur,Tea (black),252.4107692307692,240.69386316064902
Naini Tal,Tea (black),252.34676470588238,240.69386316064902
Jaipur,Tea (black),251.28750000000002,240.69386316064902
Chamba,Tea (black),250.81700000000006,240.69386316064902
Kangra,Tea (black),250.53384615384613,240.69386316064902
Morena,Tea (black),249.66333333333336,240.69386316064902
Jodhpur,Tea (black),248.32365591397843,240.69386316064902
Solan,Tea (black),246.14750000000004,240.69386316064902
Rajkot,Tea (black),245.63,240.69386316064902
Palakkad,Tea (black),245.39047619047622,240.69386316064902
Agra,Tea (black),243.30586538461543,240.69386316064902
Bhopal,Tea (black),243.2444915254237,240.69386316064902
Banka,Tea (black),242.37456896551726,240.69386316064902
North Goa,Tea (black),241.61477477477482,240.69386316064902
Sagar,Tea (black),241.57720000000006,240.69386316064902
Ahmadabad,Tea (black),239.69344827586204,240.69386316064902
Dindigul,Tea (black),239.16638554216865,240.69386316064902
Chennai,Tea (black),238.38593220338979,240.69386316064902
Shahdol,Tea (black),238.21624999999997,240.69386316064902
Ganjam,Tea (black),237.85882352941178,240.69386316064902
Dehra Dun,Tea (black),237.76411111111108,240.69386316064902
Mandi,Tea (black),237.2315841584158,240.69386316064902
West Midnapore,Tea (black),237.18454545454546,240.69386316064902
Aligarh,Tea (black),237.008125,240.69386316064902
Baleshwar,Tea (black),236.21791666666664,240.69386316064902
Saran,Tea (black),235.69045454545451,240.69386316064902
Varanasi,Tea (black),234.61517241379315,240.69386316064902
Jabalpur,Tea (black),234.00188405797104,240.69386316064902
Amritsar,Tea (black),233.55891566265063,240.69386316064902
Rohtas,Tea (black),233.12857142857146,240.69386316064902
Shimoga,Tea (black),232.2,240.69386316064902
Jhansi,Tea (black),231.87735294117647,240.69386316064902
Bid,Tea (black),231.47130434782605,240.69386316064902
Indore,Tea (black),230.198813559322,240.69386316064902
Udham Singh Nagar,Tea (black),229.89793103448275,240.69386316064902
Coimbatore,Tea (black),229.7470588235294,240.69386316064902
Una,Tea (black),229.086,240.69386316064902
Mayurbhanj,Tea (black),228.59156249999998,240.69386316064902
Gurgaon,Tea (black),228.37572916666662,240.69386316064902
Chandigarh,Tea (black),227.92811965811964,240.69386316064902
Krishna,Tea (black),226.00778947368423,240.69386316064902
Bathinda,Tea (black),224.6166176470589,240.69386316064902
Ludhiana,Tea (black),222.78177570093456,240.69386316064902
Wayanad,Tea (black),222.73423076923078,240.69386316064902
Delhi,Tea (black),221.97128205128203,240.69386316064902
Faizabad,Tea (black),219.1838461538462,240.69386316064902
Bokaro,Tea (black),218.0,240.69386316064902
Mirzapur,Tea (black),217.86636363636362,240.69386316064902
Panchkula,Tea (black),217.8409756097561,240.69386316064902
Purba Singhbhum,Tea (black),217.6788888888889,240.69386316064902
Tirunelveli Kattabo,Tea (black),217.31083333333333,240.69386316064902
Amravati,Tea (black),215.3846610169492,240.69386316064902
East Khasi Hills,Tea (black),214.7372033898305,240.69386316064902
Gwalior,Tea (black),214.47086021505373,240.69386316064902
Hyderabad,Tea (black),213.2714406779661,240.69386316064902
Tiruchchirappalli,Tea (black),212.81701492537317,240.69386316064902
Kota,Tea (black),211.2278313253012,240.69386316064902
Karnal,Tea (black),208.85833333333338,240.69386316064902
Sambalpur,Tea (black),208.7325925925926,240.69386316064902
Lohardaga,Tea (black),205.43699999999998,240.69386316064902
Patna,Tea (black),205.3161016949153,240.69386316064902
Dimapur,Tea (black),204.61609374999998,240.69386316064902
Shimla,Tea (black),203.90305084745768,240.69386316064902
Thiruvananthapuram,Tea (black),203.3640206185567,240.69386316064902
Darbhanga,Tea (black),203.174,240.69386316064902
Koraput,Tea (black),201.1229411764706,240.69386316064902
Hisar,Tea (black),200.9581355932204,240.69386316064902
Gulbarga,Tea (black),198.85482758620682,240.69386316064902
Bikaner,Tea (black),197.7309929078014,240.69386316064902
Kozhikode,Tea (black),196.00487804878045,240.69386316064902
Cuttack,Tea (black),194.8284745762712,240.69386316064902
Gorakhpur,Tea (black),193.27911764705877,240.69386316064902
Sundargarh,Tea (black),188.02823529411762,240.69386316064902
Simdega,Tea (black),187.05882352941177,240.69386316064902
Khordha,Tea (black),186.65355932203389,240.69386316064902
Ernakulam,Tea (black),181.9737931034482,240.69386316064902
Kanpur,Tea (black),178.92,240.69386316064902
Kamrup,Tea (black),174.11669724770644,240.69386316064902
West Tripura,Tea (black),171.33601694915257,240.69386316064902
Kolkata,Tea (black),166.75153846153844,240.69386316064902
Darjiling,Tea (black),157.599304347826,240.69386316064902
Saharsa,Tea (black),131.04714285714286,240.69386316064902
Kohima,Tomatoes,74.25166666666667,31.46204286848394
West Imphal,Tomatoes,67.59272727272729,31.46204286848394
Aizawl,Tomatoes,66.92375000000001,31.46204286848394
Darrang,Tomatoes,64.715,31.46204286848394
Andaman Islands,Tomatoes,56.49310077519382,31.46204286848394
Jaipur,Tomatoes,51.512,31.46204286848394
West Garo Hills,Tomatoes,51.408437500000005,31.46204286848394
Dhenkanal,Tomatoes,50.38333333333333,31.46204286848394
East,Tomatoes,47.63060606060607,31.46204286848394
Purba Singhbhum,Tomatoes,45.626666666666665,31.46204286848394
Sahibganj,Tomatoes,43.93727272727273,31.46204286848394
Saharsa,Tomatoes,43.92368421052631,31.46204286848394
Uttar Dinajpur,Tomatoes,42.9773076923077,31.46204286848394
Thane,Tomatoes,42.48833333333333,31.46204286848394
Raigarh,Tomatoes,42.33899999999999,31.46204286848394
Dimapur,Tomatoes,41.13613333333333,31.46204286848394
Kangra,Tomatoes,41.12382352941176,31.46204286848394
Jaintia Hills,Tomatoes,40.190625000000004,31.46204286848394
Puruliya,Tomatoes,39.8755,31.46204286848394
Vadodara,Tomatoes,39.701874999999994,31.46204286848394
Nalgonda,Tomatoes,39.24185185185186,31.46204286848394
Kamrup,Tomatoes,39.09834862385321,31.46204286848394
Dhanbad,Tomatoes,38.82999999999999,31.46204286848394
Baleshwar,Tomatoes,38.34708333333334,31.46204286848394
Maldah,Tomatoes,38.338235294117645,31.46204286848394
Madhubani,Tomatoes,38.22894736842105,31.46204286848394
East Khasi Hills,Tomatoes,38.16381443298968,31.46204286848394
Ramanathapuram,Tomatoes,38.07560000000001,31.46204286848394
West Tripura,Tomatoes,37.823983739837395,31.46204286848394
Thrissur,Tomatoes,37.767812500000005,31.46204286848394
Araria,Tomatoes,37.702799999999996,31.46204286848394
Kaushambi,Tomatoes,37.48586206896552,31.46204286848394
Purnia,Tomatoes,37.472941176470584,31.46204286848394
Darbhanga,Tomatoes,37.445,31.46204286848394
Wayanad,Tomatoes,37.37481481481482,31.46204286848394
Saharanpur,Tomatoes,37.25944444444444,31.46204286848394
Dantewada,Tomatoes,37.063,31.46204286848394
Warangal,Tomatoes,37.038148148148146,31.46204286848394
Munger,Tomatoes,36.9078947368421,31.46204286848394
Gorakhpur,Tomatoes,36.72588235294117,31.46204286848394
Muzaffarpur,Tomatoes,36.719375,31.46204286848394
Narmada,Tomatoes,36.534666666666666,31.46204286848394
Chamba,Tomatoes,36.414,31.46204286848394
Mirzapur,Tomatoes,36.25449999999999,31.46204286848394
Kolkata,Tomatoes,35.99339285714286,31.46204286848394
Solan,Tomatoes,35.804210526315785,31.46204286848394
Birbhum,Tomatoes,35.5625,31.46204286848394
Udaipur,Tomatoes,35.40785714285714,31.46204286848394
Darjiling,Tomatoes,35.395208333333336,31.46204286848394
Naini Tal,Tomatoes,35.38823529411765,31.46204286848394
Palakkad,Tomatoes,35.11333333333334,31.46204286848394
Delhi,Tomatoes,34.920826446281,31.46204286848394
Mayurbhanj,Tomatoes,34.90391304347826,31.46204286848394
West Midnapore,Tomatoes,34.903749999999995,31.46204286848394
Haridwar,Tomatoes,34.79147058823529,31.46204286848394
Bokaro,Tomatoes,34.784166666666664,31.46204286848394
Rohtas,Tomatoes,34.75650000000001,31.46204286848394
Samastipur,Tomatoes,34.61,31.46204286848394
Surat,Tomatoes,34.60066666666667,31.46204286848394
Faizabad,Tomatoes,34.48227272727273,31.46204286848394
Koraput,Tomatoes,34.36588235294119,31.46204286848394
Bolangir,Tomatoes,34.28304347826087,31.46204286848394
Saran,Tomatoes,34.03000000000001,31.46204286848394
Katihar,Tomatoes,33.9585,31.46204286848394
Khagaria,Tomatoes,33.90227272727273,31.46204286848394
Ajmer,Tomatoes,33.09764705882353,31.46204286848394
Thiruvananthapuram,Tomatoes,33.036315789473676,31.46204286848394
Udham Singh Nagar,Tomatoes,32.96074074074074,31.46204286848394
Ahmadabad,Tomatoes,32.92807692307693,31.46204286848394
Kanpur,Tomatoes,32.868100000000005,31.46204286848394
North Goa,Tomatoes,32.513999999999996,31.46204286848394
Amritsar,Tomatoes,32.450215053763436,31.46204286848394
Vishakhapatnam,Tomatoes,32.39111111111111,31.46204286848394
Gumla,Tomatoes,32.35913043478261,31.46204286848394
Bareilly,Tomatoes,32.34277777777778,31.46204286848394
Kachchh,Tomatoes,32.32806451612903,31.46204286848394
Hoshangabad,Tomatoes,32.24368421052632,31.46204286848394
Shimoga,Tomatoes,32.156363636363636,31.46204286848394
Bharatpur,Tomatoes,32.080000000000005,31.46204286848394
Gurgaon,Tomatoes,31.979253731343285,31.46204286848394
Ernakulam,Tomatoes,31.901250000000005,31.46204286848394
Ganjam,Tomatoes,31.845652173913045,31.46204286848394
Dakshin Kannad,Tomatoes,31.72416666666666,31.46204286848394
Mumbai City,Tomatoes,31.707977528089884,31.46204286848394
Ludhiana,Tomatoes,31.655514018691584,31.46204286848394
Panchkula,Tomatoes,31.33348484848485,31.46204286848394
Shimla,Tomatoes,31.21580645161291,31.46204286848394
Purba Champaran,Tomatoes,31.213333333333335,31.46204286848394
Lucknow,Tomatoes,31.149450549450552,31.46204286848394
